player_id,player_name,team,position,predicted_points,vor_value,position_rank,is_replacement_level,tier,age,bye_week,adp,adjusted_score,scarcity_multiplier,overall_rank,overall_tier,wr_tier,te_tier,qb_tier,rb_tier
00-0034073,Ross Dwelley,ATL,TE,1.6548027681135775,-3.474272486936286,108,False,11,25,7,-1,-3.82,1.1,386,8,,6.0,,
00-0037306,John FitzPatrick,GB,TE,1.6519096435442822,-3.477165611505581,109,False,11,25,7,-1,-3.82,1.1,387,8,,6.0,,
00-0036332,Josiah Deguara,JAX,TE,1.6358204964101648,-3.4932547586396985,110,False,11,25,7,-1,-3.84,1.1,388,8,,6.0,,
00-0039613,Dallin Holker,NO,TE,1.6259702020183675,-3.5031050530314958,111,False,11,25,7,-1,-3.85,1.1,389,8,,6.0,,
00-0024243,Marcedes Lewis,CHI,TE,1.6223187801143735,-3.50675647493549,112,False,11,25,7,-1,-3.86,1.1,390,8,,6.0,,
00-0039631,Cam Grandy,CIN,TE,1.6091178067251797,-3.519957448324684,113,False,11,25,7,-1,-3.87,1.1,391,8,,6.0,,
00-0036427,Tyler Johnson,LA,WR,3.3843966544435444,-3.5226282239664366,109,False,17,25,7,-1,-3.52,1.0,392,8,6.0,,,
00-0039062,Jonathan Mingo,DAL,WR,3.376605650117243,-3.5304192282927382,110,False,17,25,7,-1,-3.53,1.0,393,8,6.0,,,
00-0031235,Odell Beckham Jr.,MIA,WR,3.359601874474679,-3.547423003935302,111,False,17,25,7,-1,-3.55,1.0,394,8,6.0,,,
00-0033536,Mike Williams,PIT,WR,3.352337613687384,-3.554687264722597,112,False,17,25,7,-1,-3.55,1.0,395,8,6.0,,,
00-0036345,K.J. Osborn,WAS,WR,3.3017202833196833,-3.6053045950902978,113,False,17,25,7,-1,-3.61,1.0,396,8,6.0,,,
00-0038618,Xavier Hutchinson,HOU,WR,3.3007061381378713,-3.6063187402721097,114,False,17,25,7,-1,-3.61,1.0,397,8,6.0,,,
00-0039824,Jared Wiley,KC,TE,1.5218444081744529,-3.60723084687541,114,False,11,25,7,-1,-3.97,1.1,398,8,,6.0,,
00-0038920,John Shenker,LV,TE,1.5084447794700517,-3.6206304755798113,115,False,11,25,7,-1,-3.98,1.1,399,8,,6.0,,
00-0039907,Ja'Lynn Polk,NE,WR,3.2758534745034096,-3.6311714039065714,115,False,17,25,7,-1,-3.63,1.0,400,8,6.0,,,
00-0032141,Geoff Swaim,CLE,TE,1.4671614016267334,-3.6619138534231297,116,False,11,25,7,-1,-4.03,1.1,401,8,,6.0,,
00-0031549,Nelson Agholor,BAL,WR,3.2251828905322766,-3.6818419878777044,116,False,17,25,7,-1,-3.68,1.0,402,8,6.0,,,
00-0036415,Van Jefferson,PIT,WR,3.221992044613961,-3.68503283379602,117,False,17,25,7,-1,-3.69,1.0,403,8,6.0,,,
00-0039754,Devin Culp,TB,TE,1.4354840496050856,-3.6935912054447777,117,False,11,25,7,-1,-4.06,1.1,404,8,,6.0,,
00-0037132,Britain Covey,PHI,WR,3.1999192555317784,-3.7071056228782027,118,False,17,25,7,-1,-3.71,1.0,405,8,6.0,,,
00-0034860,Dante Pettis,NO,WR,3.1801926991205853,-3.7268321792893957,119,False,17,25,7,-1,-3.73,1.0,406,8,6.0,,,
00-0037569,Peyton Hendershot,KC,TE,1.392947519738094,-3.7361277353117694,118,False,11,25,7,-1,-4.11,1.1,407,8,,6.0,,
00-0033307,Kendrick Bourne,NE,WR,3.1584485534032676,-3.7485763250067134,120,False,17,25,7,-1,-3.75,1.0,408,8,6.0,,,
00-0036534,Shane Zylstra,DET,TE,1.3569691164592141,-3.772106138590649,119,False,11,25,7,-1,-4.15,1.1,409,8,,6.0,,
00-0036527,DJ Turner,LV,WR,3.0833272122700333,-3.8236976661399478,121,False,17,25,7,-1,-3.82,1.0,410,8,6.0,,,
00-0038640,Jalen Brooks,DAL,WR,3.0823068642508344,-3.8247180141591466,122,False,17,25,7,-1,-3.82,1.0,411,8,6.0,,,
00-0038573,Derius Davis,LAC,WR,3.077354802392417,-3.829670076017564,123,False,17,25,7,-1,-3.83,1.0,412,8,6.0,,,
00-0037741,Jahan Dotson,PHI,WR,3.063160868328323,-3.843864010081658,124,False,17,25,7,-1,-3.84,1.0,413,8,6.0,,,
00-0037742,Treylon Burks,TEN,WR,3.0561736197723537,-3.8508512586376273,125,False,17,25,7,-1,-3.85,1.0,414,8,6.0,,,
00-0037487,Deven Thompkins,CAR,WR,3.05042576959714,-3.856599108812841,126,False,17,25,7,-1,-3.86,1.0,415,8,6.0,,,
00-0039236,Johnny Wilson,PHI,WR,3.0252672190089895,-3.8817576594009915,127,False,17,25,7,-1,-3.88,1.0,416,8,6.0,,,
00-0038496,Xavier Gipson,NYJ,WR,3.0196104258626466,-3.8874144525473344,128,False,17,25,7,-1,-3.89,1.0,417,8,6.0,,,
00-0039623,Mason Tipton,NO,WR,3.018970460964618,-3.888054417445363,129,False,17,25,7,-1,-3.89,1.0,418,8,6.0,,,
00-0039355,Luke McCaffrey,WAS,WR,2.9974540413127495,-3.9095708370972315,130,False,17,25,7,-1,-3.91,1.0,419,8,6.0,,,
00-0035406,Lil'Jordan Humphrey,DEN,WR,2.9903622225009743,-3.9166626559090068,131,False,17,25,7,-1,-3.92,1.0,420,8,6.0,,,
00-0038941,Tyler Scott,CHI,WR,2.981541284187224,-3.925483594222757,132,False,17,25,7,-1,-3.93,1.0,421,8,6.0,,,
00-0033375,Tim Patrick,DET,WR,2.9734633876272754,-3.9335614907827057,133,False,17,25,7,-1,-3.93,1.0,422,8,6.0,,,
00-0034386,Justin Watson,KC,WR,2.968783323627814,-3.938241554782167,134,False,17,25,7,-1,-3.94,1.0,423,8,6.0,,,
00-0037091,Bo Melton,GB,WR,2.967737709089393,-3.939287169320588,135,False,17,25,7,-1,-3.94,1.0,424,8,6.0,,,
00-0037300,Mike Woods,CLE,WR,2.949085268108574,-3.957939610301407,136,False,17,25,7,-1,-3.96,1.0,425,8,6.0,,,
00-0035140,Mecole Hardman,KC,WR,2.948304792382552,-3.958720086027429,137,False,17,25,7,-1,-3.96,1.0,426,8,6.0,,,
00-0035639,Parris Campbell,PHI,WR,2.939733129518211,-3.96729174889177,138,False,17,25,7,-1,-3.97,1.0,427,8,6.0,,,
00-0039052,Trey Palmer,TB,WR,2.937929292871097,-3.969095585538884,139,False,17,25,7,-1,-3.97,1.0,428,8,6.0,,,
00-0031280,Derek Carr,NO,QB,13.026279193536006,-4.007644008268368,26,False,9,25,7,-1,-3.21,0.8,429,8,,,5.0,
00-0033943,Josh Reynolds,JAX,WR,2.8599639596862723,-4.047060918723709,140,False,17,25,7,-1,-4.05,1.0,430,8,6.0,,,
00-0037257,David Bell,CLE,WR,2.8556974726396462,-4.051327405770335,141,False,17,25,7,-1,-4.05,1.0,431,8,6.0,,,
00-0036268,Laviska Shenault Jr.,LAC,WR,2.838941593021394,-4.068083285388587,142,False,17,25,7,-1,-4.07,1.0,432,8,6.0,,,
00-0034777,DJ Chark,LAC,WR,2.8111221127405006,-4.09590276566948,143,False,17,25,7,-1,-4.1,1.0,433,8,6.0,,,
00-0029604,Kirk Cousins,ATL,QB,12.904427661466936,-4.129495540337437,27,False,9,25,7,-1,-3.3,0.8,434,8,,,5.0,
00-0033857,JuJu Smith-Schuster,KC,WR,2.7735127739205274,-4.133512104489453,144,False,17,25,7,-1,-4.13,1.0,435,8,6.0,,,
00-0038576,Charlie Jones,CIN,WR,2.7671864866189217,-4.139838391791059,145,False,17,25,7,-1,-4.14,1.0,436,8,6.0,,,
00-0031763,DeAndre Carter,CHI,WR,2.7653839370579747,-4.141640941352007,146,False,17,25,7,-1,-4.14,1.0,437,8,6.0,,,
00-0031941,Jamison Crowder,WAS,WR,2.749223256838344,-4.157801621571637,147,False,17,25,7,-1,-4.16,1.0,438,8,6.0,,,
00-0037348,Tanner Conner,MIA,WR,2.7380480721810523,-4.168976806228929,148,False,17,25,7,-1,-4.17,1.0,439,8,6.0,,,
00-0038752,Jake Bobo,SEA,WR,2.717269802046991,-4.1897550763629905,149,False,17,25,7,-1,-4.19,1.0,440,8,6.0,,,
00-0038824,Ryan Miller,TB,WR,2.7143194546948295,-4.192705423715152,150,False,17,25,7,-1,-4.19,1.0,441,8,6.0,,,
00-0037231,Kevin Austin Jr.,NO,WR,2.708040149124759,-4.198984729285222,151,False,17,25,7,-1,-4.2,1.0,442,8,6.0,,,
00-0038359,Xavier Smith,LA,WR,2.7029995579268404,-4.20402532048314,152,False,17,25,7,-1,-4.2,1.0,443,8,6.0,,,
00-0034418,Cedrick Wilson Jr.,NO,WR,2.699752984893828,-4.207271893516153,153,False,17,25,7,-1,-4.21,1.0,444,8,6.0,,,
00-0032464,Kalif Raymond,DET,WR,2.684601496140181,-4.2224233822698,154,False,17,25,7,-1,-4.22,1.0,445,8,6.0,,,
00-0039386,Bub Means,NO,WR,2.684399353707225,-4.222625524702757,155,False,17,25,7,-1,-4.22,1.0,446,8,6.0,,,
00-0031428,Allen Robinson,DET,WR,2.6628827920983356,-4.244142086311646,156,False,17,25,7,-1,-4.24,1.0,447,8,6.0,,,
00-0036165,Isaiah Hodgins,NYG,WR,2.6408709002482254,-4.266153978161755,157,False,17,25,7,-1,-4.27,1.0,448,8,6.0,,,
00-0036877,Jaelon Darden,SEA,WR,2.6408709002482254,-4.266153978161755,158,False,17,25,7,-1,-4.27,1.0,449,8,6.0,,,
00-0038104,Tyquan Thornton,KC,WR,2.632562025793846,-4.274462852616136,159,False,17,25,7,-1,-4.27,1.0,450,8,6.0,,,
00-0036133,James Proche,CLE,WR,2.609742782503638,-4.297282095906343,160,False,17,25,7,-1,-4.3,1.0,451,8,6.0,,,
00-0036646,Simi Fehoko,LAC,WR,2.604592668849455,-4.302432209560526,161,False,17,25,7,-1,-4.3,1.0,452,8,6.0,,,
00-0030431,Robert Woods,HOU,WR,2.5957896038844965,-4.311235274525485,162,False,17,25,7,-1,-4.31,1.0,453,8,6.0,,,
00-0035662,Marquise Brown,KC,WR,2.5955055692750104,-4.311519309134971,163,False,17,25,7,-1,-4.31,1.0,454,8,6.0,,,
00-0036630,Tylan Wallace,BAL,WR,2.576742971075505,-4.330281907334475,164,False,17,25,7,-1,-4.33,1.0,455,8,6.0,,,
00-0036183,Kristian Wilkerson,LV,WR,2.538095399323621,-4.3689294790863595,165,False,17,25,7,-1,-4.37,1.0,456,8,6.0,,,
00-0036387,Jalen Reagor,LAC,WR,2.530962670150549,-4.376062208259432,166,False,17,25,7,-1,-4.38,1.0,457,8,6.0,,,
00-0038840,Brycen Tremayne,WAS,WR,2.5057899413891245,-4.401234937020856,167,False,17,25,7,-1,-4.4,1.0,458,8,6.0,,,
00-0038821,Rakim Jarrett,TB,WR,2.50109723161101,-4.405927646798971,168,False,17,25,7,-1,-4.41,1.0,459,8,6.0,,,
00-0039810,Jermaine Burton,CIN,WR,2.4851532527064264,-4.421871625703554,169,False,17,25,7,-1,-4.42,1.0,460,8,6.0,,,
00-0034054,River Cracraft,MIA,WR,2.484662934584799,-4.422361943825182,170,False,17,25,7,-1,-4.42,1.0,461,8,6.0,,,
00-0035021,Ashton Dulin,IND,WR,2.477390661358626,-4.429634217051355,171,False,17,25,7,-1,-4.43,1.0,462,8,6.0,,,
00-0039816,Anthony Gould,IND,WR,2.4615530938252137,-4.445471784584767,172,False,17,25,7,-1,-4.45,1.0,463,8,6.0,,,
00-0039451,Isaiah Williams,CIN,WR,2.461332830622748,-4.445692047787233,173,False,17,25,7,-1,-4.45,1.0,464,8,6.0,,,
00-0039379,Jamari Thrash,CLE,WR,2.458484524172964,-4.448540354237017,174,False,17,25,7,-1,-4.45,1.0,465,8,6.0,,,
00-0036620,Dee Eskridge,MIA,WR,2.4557148430211972,-4.451310035388784,175,False,17,25,7,-1,-4.45,1.0,466,8,6.0,,,
00-0038465,Malik Heath,GB,WR,2.4529747283710366,-4.4540501500389444,176,False,17,25,7,-1,-4.45,1.0,467,8,6.0,,,
00-0039365,Jacob Cowing,SF,WR,2.4394830382178476,-4.467541840192133,177,False,17,25,7,-1,-4.47,1.0,468,8,6.0,,,
00-0036955,Terrace Marshall Jr.,LV,WR,2.4205439110518956,-4.486480967358085,178,False,17,25,7,-1,-4.49,1.0,469,8,6.0,,,
00-0036176,Mason Kinsey,TEN,WR,2.413224192367529,-4.4938006860424515,179,False,17,25,7,-1,-4.49,1.0,470,8,6.0,,,
00-0037382,Brandon Johnson,PIT,WR,2.413224192367529,-4.4938006860424515,180,False,17,25,7,-1,-4.49,1.0,471,8,6.0,,,
00-0037422,Kendric Pryor,CIN,WR,2.413224192367529,-4.4938006860424515,181,False,17,25,7,-1,-4.49,1.0,472,8,6.0,,,
00-0035602,Alex Bachman,LV,WR,2.3577961340092006,-4.54922874440078,182,False,17,25,7,-1,-4.55,1.0,473,8,6.0,,,
00-0035341,Trenton Irwin,CAR,WR,2.352835725643105,-4.554189152766876,183,False,17,25,7,-1,-4.55,1.0,474,8,6.0,,,
00-0029263,Russell Wilson,PIT,QB,12.471386699978298,-4.5625365018260755,28,False,10,25,7,-1,-3.65,0.8,475,8,,,5.0,
00-0039920,Malachi Corley,NYJ,WR,2.343493090717983,-4.563531787691998,184,False,17,25,7,-1,-4.56,1.0,476,8,6.0,,,
00-0036254,Collin Johnson,CHI,WR,2.3219143991359257,-4.585110479274055,185,False,17,25,7,-1,-4.59,1.0,477,8,6.0,,,
00-0036497,Tim Jones,JAX,WR,2.3207202852428286,-4.586304593167153,186,False,17,25,7,-1,-4.59,1.0,478,8,6.0,,,
00-0033460,John Ross,PHI,WR,2.31977086025337,-4.587254018156611,187,False,17,25,7,-1,-4.59,1.0,479,8,6.0,,,
00-0039792,Devontez Walker,BAL,WR,2.3163953013820344,-4.590629577027947,188,False,17,25,7,-1,-4.59,1.0,480,8,6.0,,,
00-0038507,Grant DuBose,MIA,WR,2.3106517481714897,-4.596373130238492,189,False,17,25,7,-1,-4.6,1.0,481,8,6.0,,,
00-0039394,Casey Washington,ATL,WR,2.306610487601893,-4.600414390808088,190,False,17,25,7,-1,-4.6,1.0,482,8,6.0,,,
00-0034353,Anthony Miller,BAL,WR,2.3061945601050193,-4.600830318304961,191,False,17,25,7,-1,-4.6,1.0,483,8,6.0,,,
00-0036841,Austin Trammell,JAX,WR,2.3057453036031146,-4.601279574806867,192,False,17,25,7,-1,-4.6,1.0,484,8,6.0,,,
00-0035976,Dan Chisena,CAR,WR,2.3043302602721,-4.602694618137881,193,False,17,25,7,-1,-4.6,1.0,485,8,6.0,,,
00-0037524,Tay Martin,TEN,WR,2.2922776629829538,-4.614747215427027,194,False,17,25,7,-1,-4.61,1.0,486,8,6.0,,,
00-0034854,KhaDarel Hodge,ATL,WR,2.288146729723923,-4.618878148686058,195,False,17,25,7,-1,-4.62,1.0,487,8,6.0,,,
00-0036913,Kadarius Toney,CLE,WR,2.276830842711148,-4.630194035698834,196,False,17,25,7,-1,-4.63,1.0,488,8,6.0,,,
00-0035891,Cody White,SEA,WR,2.2696488975882474,-4.637375980821734,197,False,17,25,7,-1,-4.64,1.0,489,8,6.0,,,
00-0033292,Trent Taylor,SF,WR,2.260121605382642,-4.646903273027339,198,False,17,25,7,-1,-4.65,1.0,490,8,6.0,,,
00-0036862,Ben Skowronek,PIT,WR,2.2573035451238135,-4.649721333286168,199,False,17,25,7,-1,-4.65,1.0,491,8,6.0,,,
00-0039589,Kameron Johnson,TB,WR,2.242671308359379,-4.6643535700506025,200,False,17,25,7,-1,-4.66,1.0,492,8,6.0,,,
00-0032128,Chris Conley,SF,WR,2.227990333530918,-4.6790345448790625,201,False,17,25,7,-1,-4.68,1.0,493,8,6.0,,,
00-0038090,Skyy Moore,KC,WR,2.217231166616951,-4.68979371179303,202,False,17,25,7,-1,-4.69,1.0,494,8,6.0,,,
00-0039521,Xavier Weaver,ARI,WR,2.217231166616951,-4.68979371179303,203,False,17,25,7,-1,-4.69,1.0,495,8,6.0,,,
00-0037216,Justyn Ross,KC,WR,2.192182395695032,-4.714842482714949,204,False,17,25,7,-1,-4.71,1.0,496,8,6.0,,,
00-0038092,Erik Ezukanma,MIA,WR,2.192182395695032,-4.714842482714949,205,False,17,25,7,-1,-4.71,1.0,497,8,6.0,,,
00-0038477,Bryce Ford-Wheaton,NYG,WR,2.192182395695032,-4.714842482714949,206,False,17,25,7,-1,-4.71,1.0,498,8,6.0,,,
00-0035298,Scott Miller,PIT,WR,2.191626824017594,-4.715398054392387,207,False,17,25,7,-1,-4.72,1.0,499,8,6.0,,,
00-0038679,Tyrell Shavers,BUF,WR,2.191149969690973,-4.715874908719008,208,False,17,25,7,-1,-4.72,1.0,500,8,6.0,,,
00-0039614,Jermaine Jackson,NO,WR,2.190135663665157,-4.716889214744824,209,False,17,25,7,-1,-4.72,1.0,501,8,6.0,,,
00-0039410,Ryan Flournoy,DAL,WR,2.1765369887295463,-4.730487889680434,210,False,17,25,7,-1,-4.73,1.0,502,8,6.0,,,
00-0034646,Brandon Powell,MIN,WR,2.173801355454261,-4.73322352295572,211,False,17,25,7,-1,-4.73,1.0,503,8,6.0,,,
00-0039650,Bryce Oliver,TEN,WR,2.172170167666931,-4.7348547107430505,212,False,17,25,7,-1,-4.73,1.0,504,8,6.0,,,
00-0037156,Irvin Charles,NYJ,WR,2.1713450397650633,-4.735679838644918,213,False,17,25,7,-1,-4.74,1.0,505,8,6.0,,,
00-0034419,Braxton Berrios,MIA,WR,2.1674635236232533,-4.739561354786728,214,False,17,25,7,-1,-4.74,1.0,506,8,6.0,,,
00-0035544,Tom Kennedy,DET,WR,2.1674635236232533,-4.739561354786728,215,False,17,25,7,-1,-4.74,1.0,507,8,6.0,,,
00-0034928,Steven Sims,BAL,WR,2.160425071988479,-4.746599806421502,216,False,17,25,7,-1,-4.75,1.0,508,8,6.0,,,
00-0036635,Ihmir Smith-Marsette,NYG,WR,2.159801390508306,-4.747223487901675,217,False,17,25,7,-1,-4.75,1.0,509,8,6.0,,,
00-0037093,Dareke Young,SEA,WR,2.159801390508306,-4.747223487901675,218,False,17,25,7,-1,-4.75,1.0,510,8,6.0,,,
00-0038519,Nikko Remigio,KC,WR,2.1567858384114227,-4.750239039998558,219,False,17,25,7,-1,-4.75,1.0,511,8,6.0,,,
00-0039543,Ramel Keyton,LV,WR,2.150481986066278,-4.7565428923437025,220,False,17,25,7,-1,-4.76,1.0,512,8,6.0,,,
00-0032688,Robbie Chosen,MIA,WR,2.14983546611926,-4.757189412290721,221,False,17,25,7,-1,-4.76,1.0,513,8,6.0,,,
00-0039152,Will Levis,TEN,QB,12.259092406590256,-4.774830795214118,29,False,10,25,7,-1,-3.82,0.8,514,8,,,5.0,
00-0039392,Jha'Quan Jackson,TEN,WR,2.1233864831144844,-4.783638395295497,222,False,17,25,7,-1,-4.78,1.0,515,8,6.0,,,
00-0034487,Trent Sherfield,MIN,WR,2.1118283256644217,-4.795196552745559,223,False,17,25,7,-1,-4.8,1.0,516,8,6.0,,,
00-0036463,Chris Blair,ATL,WR,2.111034184667082,-4.795990693742899,224,False,17,25,7,-1,-4.8,1.0,517,8,6.0,,,
00-0039853,Javon Baker,NE,WR,2.105688196130939,-4.801336682279042,225,False,17,25,7,-1,-4.8,1.0,518,8,6.0,,,
00-0035289,Gardner Minshew,LV,QB,12.231325863918213,-4.80259733788616,30,False,10,25,7,-1,-3.84,0.8,519,8,,,5.0,
00-0033662,Cooper Rush,DAL,QB,12.205447796521138,-4.8284754052832355,31,False,10,25,7,-1,-3.86,0.8,520,8,,,5.0,
00-0033891,Zay Jones,ARI,WR,2.0644141029728376,-4.8426107754371435,226,False,17,25,7,-1,-4.84,1.0,521,8,6.0,,,
00-0038647,Ronnie Bell,SF,WR,1.9985055871104342,-4.908519291299546,227,False,17,25,7,-1,-4.91,1.0,522,8,6.0,,,
00-0035704,Drew Lock,NYG,QB,12.048801635147226,-4.985121566657147,32,False,10,25,7,-1,-3.99,0.8,523,8,,,5.0,
00-0033537,Deshaun Watson,CLE,QB,11.825127587258137,-5.208795614546236,33,False,10,25,7,-1,-4.17,0.8,524,8,,,6.0,
00-0031503,Jameis Winston,CLE,QB,11.708359293540711,-5.325563908263662,34,False,10,25,7,-1,-4.26,0.8,525,8,,,6.0,
00-0038579,Aidan O'Connell,LV,QB,11.655626315486803,-5.378296886317571,35,False,10,25,7,-1,-4.3,0.8,526,8,,,6.0,
00-0033077,Dak Prescott,DAL,QB,11.490473714783095,-5.543449487021279,36,False,10,25,7,-1,-4.43,0.8,527,8,,,6.0,
00-0036972,Mac Jones,JAX,QB,11.283460483930066,-5.750462717874308,37,False,10,25,7,-1,-4.6,0.8,528,8,,,6.0,
00-0036971,Trevor Lawrence,JAX,QB,11.261155197295063,-5.772768004509311,38,False,10,25,7,-1,-4.62,0.8,529,8,,,6.0,
00-0034771,Mason Rudolph,TEN,QB,10.834008155579154,-6.19991504622522,39,False,11,25,7,-1,-4.96,0.8,530,8,,,6.0,
00-0026158,Joe Flacco,IND,QB,10.711298920763284,-6.32262428104109,40,False,11,25,7,-1,-5.06,0.8,531,8,,,6.0,
00-0033119,Jacoby Brissett,NE,QB,10.24799602419805,-6.7859271776063235,41,False,12,25,7,-1,-5.43,0.8,532,8,,,6.0,
00-0039376,Spencer Rattler,NO,QB,10.223523037077438,-6.810400164726936,42,False,12,25,7,-1,-5.45,0.8,533,8,,,6.0,
00-0027973,Andy Dalton,CAR,QB,9.705910227268184,-7.32801297453619,43,False,13,25,7,-1,-5.86,0.8,534,8,,,6.0,
00-0037077,Sam Howell,SEA,QB,9.201587593869633,-7.832335607934741,44,False,14,25,7,-1,-6.27,0.8,535,8,,,6.0,
00-0037324,Chris Oladokun,KC,QB,9.00787307388279,-8.026050127921584,45,False,14,25,7,-1,-6.42,0.8,536,8,,,6.0,
00-0035264,Jarrett Stidham,DEN,QB,8.852515174959898,-8.181408026844476,46,False,14,25,7,-1,-6.55,0.8,537,8,,,6.0,
00-0033319,Nick Mullens,MIN,QB,8.838363693898085,-8.195559507906289,47,False,14,25,7,-1,-6.56,0.8,538,8,,,6.0,
00-0034401,Mike White,BUF,QB,8.834119693750301,-8.199803508054073,48,False,14,25,7,-1,-6.56,0.8,539,8,,,6.0,
00-0034577,Kyle Allen,PIT,QB,8.799476580499004,-8.23444662130537,49,False,14,25,7,-1,-6.59,0.8,540,8,,,6.0,
00-0036928,Kyle Trask,TB,QB,8.77892829133811,-8.254994910466264,50,False,14,25,7,-1,-6.6,0.8,541,8,,,6.0,
00-0035100,Jake Browning,CIN,QB,8.778657908940758,-8.255265292863616,51,False,14,25,7,-1,-6.6,0.8,542,8,,,6.0,
00-0035993,Tyler Huntley,MIA,QB,8.74483504713259,-8.289088154671784,52,False,14,25,7,-1,-6.63,0.8,543,8,,,6.0,
00-0028118,Tyrod Taylor,NYJ,QB,8.693472015739166,-8.340451186065208,53,False,14,25,7,-1,-6.67,0.8,544,8,,,6.0,
00-0038416,Tyson Bagent,CHI,QB,8.508577383087616,-8.525345818716758,54,False,14,25,7,-1,-6.82,0.8,545,8,,,6.0,
00-0038108,Bailey Zappe,CLE,QB,8.501595084781055,-8.532328117023319,55,False,14,25,7,-1,-6.83,0.8,546,8,,,6.0,
00-0036898,Davis Mills,HOU,QB,8.472727803909896,-8.561195397894478,56,False,14,25,7,-1,-6.85,0.8,547,8,,,6.0,
00-0038400,Tanner McKee,PHI,QB,8.404854817972183,-8.629068383832191,57,False,14,25,7,-1,-6.9,0.8,548,8,,,6.0,
00-0034177,Tim Boyle,NYG,QB,8.333055845086307,-8.700867356718067,58,False,14,25,7,-1,-6.96,0.8,549,8,,,6.0,
00-0026300,Josh Johnson,BAL,QB,8.331671909637036,-8.702251292167338,59,False,14,25,7,-1,-6.96,0.8,550,8,,,6.0,
00-0038128,Malik Willis,GB,QB,8.303435303417617,-8.730487898386757,60,False,14,25,7,-1,-6.98,0.8,551,8,,,6.0,
00-0032950,Carson Wentz,KC,QB,8.272156906612539,-8.761766295191835,61,False,14,25,7,-1,-7.01,0.8,552,8,,,6.0,
00-0038550,Hendon Hooker,DET,QB,8.265312780242645,-8.768610421561728,62,False,14,25,7,-1,-7.01,0.8,553,8,,,6.0,
00-0032268,Marcus Mariota,WAS,QB,8.22282125188361,-8.811101949920763,63,False,14,25,7,-1,-7.05,0.8,554,8,,,6.0,
00-0031800,Taylor Heinicke,LAC,QB,8.182891702206609,-8.851031499597765,64,False,14,25,7,-1,-7.08,0.8,555,8,,,6.0,
00-0031345,Jimmy Garoppolo,LA,QB,8.179424110939287,-8.854499090865087,65,False,14,25,7,-1,-7.08,0.8,556,8,,,6.0,
00-0037327,Skylar Thompson,MIA,QB,8.169830752078372,-8.864092449726002,66,False,14,25,7,-1,-7.09,0.8,557,8,,,6.0,
00-0032434,Brandon Allen,SF,QB,8.005610045130295,-9.028313156674079,67,False,14,25,7,-1,-7.22,0.8,558,8,,,6.0,
00-0038476,Tommy DeVito,NYG,QB,7.9881876759758565,-9.045735525828517,68,False,14,25,7,-1,-7.24,0.8,559,8,,,6.0,
00-0039398,Joe Milton III,NE,QB,7.91548334612813,-9.118439855676243,69,False,14,25,7,-1,-7.29,0.8,560,8,,,6.0,
00-0038582,Clayton Tune,ARI,QB,7.788585247705388,-9.245337954098986,70,False,14,25,7,-1,-7.4,0.8,561,8,,,6.0,
00-0033949,Joshua Dobbs,SF,QB,7.664891079839757,-9.369032121964617,71,False,14,25,7,-1,-7.5,0.8,562,8,,,6.0,
00-0033869,Mitchell Trubisky,BUF,QB,7.45586081368068,-9.578062388123694,72,False,14,25,7,-1,-7.66,0.8,563,8,,,6.0,
00-0039917,Michael Penix Jr.,ATL,QB,7.131088103012553,-9.90283509879182,73,False,14,25,7,-1,-7.92,0.8,564,8,,,6.0,
00-0038998,Jake Haener,NO,QB,7.102079367580152,-9.931843834224221,74,False,14,25,7,-1,-7.95,0.8,565,8,,,6.0,
00-0037012,Trey Lance,DAL,QB,6.832055218732594,-10.201867983071779,75,False,14,25,7,-1,-8.16,0.8,566,8,,,6.0,
00-0038583,Dorian Thompson-Robinson,CLE,QB,6.610286585501211,-10.423636616303163,76,False,14,25,7,-1,-8.34,0.8,567,8,,,6.0,
00-0038102,Kenny Pickett,PHI,QB,6.357917252348643,-10.676005949455732,77,False,14,25,7,-1,-8.54,0.8,568,8,,,6.0,
00-0038122,Desmond Ridder,LV,QB,6.295733990904378,-10.738189210899996,78,False,14,25,7,-1,-8.59,0.8,569,8,,,6.0,
